,Unnamed: 0,Price,District,State,Bedrooms,Tenure,Furnished Type,Size,Bathrooms,Car Slots,House Type,Price per sqft,Price per Bedroom,Room Density,District_code,State_code,Tenure_code,Furnished Type_code,House Type_code,24-Hour Security,Air Conditioner,Badminton Court,Balcony,Basketball Court,Bath Tub,Bbq,Bus Stop,Business Centre,Cafe,Clubhouse,Garage,Garden,Gym,Jacuzzi,Jogging Track,Kitchen Cabinet,Nursery,Parking,Playground,Retail Stores,Salon,Sauna,Squash Court,Swimming Pool,Tennis Courts,Wading Pool
6931,8290,13.567050480716235,shah alam,selangor,4.0,freehold,unfurnished,7.783640596221253,5.0,2.0,2-sty terrace/link house,325.0,195000.0,0.0016666666666666,237,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6932,8291,13.350297037805756,bandar sri sendayan,negeri sembilan,4.0,freehold,unfurnished,7.951911381854188,4.0,2.0,2-sty terrace/link house,221.13,157000.0,0.0014084507042253,21,5,0,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6933,8292,13.652992804936396,subang jaya,selangor,4.0,freehold,unfurnished,7.601402334583733,3.0,2.0,2-sty terrace/link house,425.0,212500.0,0.002,249,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6934,8293,14.038654909278163,cyberjaya,selangor,4.0,freehold,unfurnished,7.741099090035366,4.0,4.0,2-sty terrace/link house,543.48,312500.0,0.0017391304347826,69,13,0,2,2,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0
6935,8294,13.413373406061728,shah alam,selangor,4.0,freehold,unfurnished,7.496097345175956,3.0,2.0,2-sty terrace/link house,371.6,167222.0,0.0022222222222222,237,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6936,8295,13.988529815553855,shah alam,selangor,4.0,freehold,partly furnished,7.599901959208498,3.0,2.0,2-sty terrace/link house,595.34,297222.0,0.0020030045067601,237,13,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6937,8296,13.180634172318978,balakong,selangor,4.0,freehold,unfurnished,7.313886831633462,3.0,2.0,2-sty terrace/link house,353.33,132500.0,0.0026666666666666,14,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6938,8297,14.346139397261565,petaling jaya,selangor,5.0,freehold,unfurnished,7.824445930877619,2.0,2.0,2-sty terrace/link house,680.0,340000.0,0.002,189,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6939,8298,14.062371417145494,cheras,kuala lumpur,4.0,freehold,unfurnished,8.006700845440367,4.0,2.0,2-sty terrace/link house,426.67,320000.0,0.0013333333333333,67,3,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6940,8299,14.04662307257814,sri petaling,kuala lumpur,4.0,freehold,unfurnished,7.696667081526462,3.0,3.0,2-sty terrace/link house,572.73,315000.0,0.0018181818181818,247,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6941,8300,12.676079399771027,ipoh,perak,3.0,leasehold,unfurnished,7.244941546337007,3.0,2.0,2-sty terrace/link house,228.57,106666.66666666669,0.0021428571428571,91,8,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6942,8301,13.017005083966255,cheras,selangor,4.0,leasehold,partly furnished,7.244941546337007,3.0,2.0,2-sty terrace/link house,321.43,112500.0,0.0028571428571428,67,13,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6943,8302,13.698977865303197,johor bahru,johor,4.0,freehold,unfurnished,7.3783837129967145,3.0,2.0,2-sty terrace/link house,556.25,222500.0,0.0025,103,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
6944,8304,14.80876270134486,damansara heights,kuala lumpur,5.0,freehold,unfurnished,7.955425088912672,3.0,2.0,2-sty terrace/link house,947.37,540000.0,0.0017543859649122,71,3,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6945,8305,13.441545570402797,labis,johor,4.0,freehold,unfurnished,7.3783837129967145,3.0,2.0,2-sty terrace/link house,430.0,172000.0,0.0025,150,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6946,8306,13.573440270649085,cheras,kuala lumpur,4.0,leasehold,partly furnished,7.3783837129967145,3.0,2.0,2-sty terrace/link house,490.63,196250.0,0.0025,67,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6947,8307,13.864301674514206,bandar kinrara,selangor,5.0,freehold,unfurnished,7.601402334583733,3.0,4.0,2-sty terrace/link house,525.0,210000.0,0.0025,18,13,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6948,8308,13.968232503350668,cyberjaya,selangor,4.0,freehold,unfurnished,7.994294986415977,4.0,4.0,2-sty terrace/link house,393.18,291250.0,0.0013499831252109,69,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6949,8309,13.493928313146206,subang jaya,selangor,4.0,freehold,fully furnished,7.3783837129967145,2.0,3.0,2-sty terrace/link house,453.13,181250.0,0.0025,249,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6950,8310,14.144815024531075,cyberjaya,selangor,4.0,freehold,fully furnished,8.098946748943339,4.0,4.0,2-sty terrace/link house,422.49,347500.0,0.0012158054711246,69,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6951,8311,13.45883704259595,kepong,kuala lumpur,6.0,leasehold,unfurnished,7.601402334583733,4.0,2.0,2-sty terrace/link house,350.0,116666.66666666669,0.003,116,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6952,8312,13.527829818844937,bandar sungai long,selangor,4.0,freehold,partly furnished,7.496097345175956,3.0,2.0,2-sty terrace/link house,416.67,187500.0,0.0022222222222222,22,13,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6953,8313,13.567050480716235,bandar sungai long,selangor,4.0,freehold,unfurnished,7.601402334583733,3.0,2.0,2-sty terrace/link house,390.0,195000.0,0.002,22,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6954,8314,14.0225255403564,shah alam,selangor,5.0,freehold,unfurnished,7.766840537085513,4.0,2.0,2-sty terrace/link house,521.19,246000.0,0.0021186440677966,237,13,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
6955,8315,13.049794835104816,ulu tiram,johor,4.0,freehold,unfurnished,7.244941546337007,3.0,2.0,2-sty terrace/link house,332.14,116250.0,0.0028571428571428,295,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6956,8316,13.429849547739444,telok panglima garang,selangor,4.0,leasehold,partly furnished,7.549082710812286,3.0,2.0,2-sty terrace/link house,358.27,170000.0,0.0021074815595363,281,13,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6957,8317,13.171155446333852,ampang,selangor,4.0,leasehold,unfurnished,7.172424577124845,3.0,2.0,2-sty terrace/link house,403.23,131250.0,0.0030721966205837,3,13,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6958,8318,12.54254845357358,shah alam,selangor,3.0,freehold,unfurnished,7.0909098220799835,2.0,1.0,2-sty terrace/link house,233.33,93333.33333333331,0.0025,237,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6959,8319,14.285514812209815,bandar kinrara,selangor,5.0,freehold,unfurnished,7.6984827878809465,5.0,2.0,2-sty terrace/link house,725.95,320000.0,0.0022686025408348,18,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6960,8320,13.361381852676738,klang,selangor,4.0,freehold,unfurnished,7.340186835320115,3.0,2.0,2-sty terrace/link house,412.34,158750.0,0.0025974025974025,123,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
6961,8321,13.51440681653079,klang,selangor,4.0,freehold,unfurnished,7.455876687491824,3.0,2.0,2-sty terrace/link house,427.99,185000.0,0.0023134759976865,123,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6962,8322,13.864301674514206,johor bahru,johor,4.0,freehold,unfurnished,7.562681246721884,3.0,2.0,2-sty terrace/link house,545.74,262500.0,0.002079002079002,103,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6963,8323,14.137594781770806,kepong,kuala lumpur,5.0,leasehold,unfurnished,7.741099090035366,3.0,2.0,2-sty terrace/link house,600.0,276000.0,0.0021739130434782,116,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6964,8324,13.429849547739444,telok panglima garang,selangor,4.0,leasehold,unfurnished,7.4798641311650265,3.0,2.0,2-sty terrace/link house,383.96,170000.0,0.0022586109542631,281,13,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6965,8325,13.429849547739444,telok panglima garang,selangor,4.0,leasehold,unfurnished,7.687080155783135,4.0,2.0,2-sty terrace/link house,312.07,170000.0,0.0018357044515832,281,13,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6966,8326,14.077875591662238,tebrau,johor,5.0,freehold,unfurnished,7.783640596221253,3.0,2.0,2-sty terrace/link house,541.67,260000.0,0.0020833333333333,280,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6967,8327,13.190023895035274,rawang,selangor,4.0,freehold,unfurnished,7.624130585661289,3.0,4.0,2-sty terrace/link house,261.49,133750.0,0.0019550342130987,204,13,0,2,2,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0
6968,8328,14.315612285752731,ulu kelang,kuala lumpur,4.0,freehold,unfurnished,7.824445930877619,5.0,4.0,2-sty terrace/link house,659.56,412222.0,0.0016,292,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6969,8329,13.017005083966255,pasir gudang,johor,4.0,leasehold,unfurnished,7.244941546337007,3.0,2.0,2-sty terrace/link house,321.43,112500.0,0.0028571428571428,178,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6970,8330,13.910821646859095,kepong,kuala lumpur,4.0,freehold,unfurnished,7.601402334583733,3.0,2.0,2-sty terrace/link house,550.0,275000.0,0.002,116,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6971,8331,13.567050480716235,ulu tiram,johor,5.0,freehold,partly furnished,8.101980731853192,4.0,2.0,2-sty terrace/link house,236.36,156000.0,0.0015151515151515,295,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6972,8332,14.077875591662238,bandar kinrara,selangor,4.0,freehold,unfurnished,7.601402334583733,3.0,2.0,2-sty terrace/link house,650.0,325000.0,0.002,18,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6973,8333,14.240778946963175,sungai buloh,selangor,5.0,leasehold,unfurnished,7.937731775260109,3.0,2.0,2-sty terrace/link house,546.43,306000.0,0.0017857142857142,252,13,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6974,8334,13.955273369904273,seri kembangan,selangor,4.0,leasehold,unfurnished,7.696667081526462,3.0,4.0,2-sty terrace/link house,522.73,287500.0,0.0018181818181818,232,13,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
6975,8335,12.81584093453868,batu pahat,johor,4.0,freehold,unfurnished,7.340186835320115,4.0,3.0,2-sty terrace/link house,238.96,92000.0,0.0025974025974025,37,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6976,8336,13.232116033476537,batu pahat,johor,5.0,freehold,unfurnished,7.696667081526462,3.0,2.0,2-sty terrace/link house,253.64,111600.0,0.0022727272727272,37,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
6977,8337,13.68767832281738,kepong,kuala lumpur,5.0,freehold,unfurnished,7.696667081526462,3.0,2.0,2-sty terrace/link house,400.0,176000.0,0.0022727272727272,116,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6978,8338,13.248116346376765,puchong,selangor,4.0,freehold,unfurnished,7.496097345175956,3.0,2.0,2-sty terrace/link house,315.0,141750.0,0.0022222222222222,197,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6979,8339,13.989464705423494,kepong,kuala lumpur,5.0,freehold,unfurnished,7.696667081526462,3.0,2.0,2-sty terrace/link house,540.91,238000.0,0.0022727272727272,116,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6980,8340,13.94478377240265,kepong,kuala lumpur,4.0,freehold,unfurnished,7.741099090035366,3.0,2.0,2-sty terrace/link house,494.78,284500.0,0.0017391304347826,116,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6981,8341,13.997832948091215,shah alam,selangor,4.0,freehold,fully furnished,7.8636512654486515,4.0,2.0,2-sty terrace/link house,461.54,300000.0,0.0015384615384615,237,13,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
6982,8342,13.76421831620775,kepong,kuala lumpur,4.0,leasehold,unfurnished,7.696667081526462,3.0,3.0,2-sty terrace/link house,431.82,237500.0,0.0018181818181818,116,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6983,8343,13.652992804936396,shah alam,selangor,4.0,freehold,unfurnished,7.744569809354496,4.0,2.0,2-sty terrace/link house,368.28,212500.0,0.0017331022530329,237,13,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
6984,8344,13.455975814408239,subang jaya,selangor,4.0,freehold,unfurnished,7.00397413672268,3.0,2.0,2-sty terrace/link house,634.55,174500.0,0.0036363636363636,249,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6985,8345,13.525159593854116,cheras,kuala lumpur,3.0,leasehold,partly furnished,7.601402334583733,3.0,2.0,2-sty terrace/link house,374.0,249333.3333333333,0.0015,67,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6986,8346,13.742940940397677,subang jaya,selangor,5.0,freehold,unfurnished,7.719129840906732,5.0,2.0,2-sty terrace/link house,413.33,186000.0,0.0022222222222222,249,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6987,8347,13.493928313146206,subang jaya,selangor,4.0,freehold,unfurnished,7.3783837129967145,3.0,1.0,2-sty terrace/link house,453.13,181250.0,0.0025,249,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6988,8348,13.795308871054397,puchong,selangor,4.0,freehold,unfurnished,7.601402334583733,3.0,2.0,2-sty terrace/link house,490.0,245000.0,0.002,197,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6989,8349,13.384729180332174,shah alam,selangor,4.0,freehold,fully furnished,7.519149957669823,3.0,2.0,2-sty terrace/link house,352.88,162500.0,0.002171552660152,237,13,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
6990,8350,14.137594781770806,sri petaling,kuala lumpur,4.0,freehold,unfurnished,7.601402334583733,3.0,2.0,2-sty terrace/link house,690.0,345000.0,0.002,247,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6991,8351,13.51440681653079,klang,selangor,4.0,freehold,unfurnished,7.455876687491824,3.0,2.0,2-sty terrace/link house,427.99,185000.0,0.0023134759976865,123,13,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6992,8352,13.118357364036902,sitiawan,perak,5.0,freehold,unfurnished,7.824445930877619,4.0,2.0,2-sty terrace/link house,199.2,99600.0,0.002,243,8,0,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
6993,8353,13.997832948091215,kepong,kuala lumpur,5.0,freehold,unfurnished,7.696667081526462,3.0,2.0,2-sty terrace/link house,545.45,240000.0,0.0022727272727272,116,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6994,8354,13.081543466215237,banting,selangor,4.0,freehold,unfurnished,7.409136443920128,3.0,3.0,2-sty terrace/link house,290.91,120000.0,0.0024242424242424,28,13,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
6995,8355,13.996164892381724,kota damansara,selangor,5.0,leasehold,unfurnished,7.650168700845001,3.0,2.0,2-sty terrace/link house,570.48,239600.0,0.0023809523809523,127,13,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
